Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
mercedes,e,2017,red,gas,automatic,2,33000,eastern,185000
chevrolet,silverado,2019,black,gas,automatic,5.3,77000,eastern,185000
mercedes,e,2019,white,diesel,automatic,2,28000,riyadh,185000
nissan,patrol,2019,white,gas,automatic,4,42000,makkah,185000
mercedes,c,2019,gray,gas,automatic,2,44000,eastern,185000
toyota,land cruiser,2016,white,gas,automatic,4.6,107,najran,185000
toyota,avalon,2021,white,gas,automatic,3.5,100,northern borders,185000
gmc,yukon,2020,black,gas,automatic,5.3,1800,riyadh,185000
mercedes,c,2020,blue,gas,automatic,2,89000,riyadh,185000
mercedes,gle,2018,black,gas,automatic,3,82000,eastern,185000
lexus,es,2020,white,gas,automatic,2.5,70000,eastern,185000
mercedes,c,2018,black,gas,automatic,2,82000,makkah,185000
mercedes,e,2018,white,gas,automatic,2,101000,eastern,185000
ford,expedition,2018,other,gas,automatic,3.5,103458,riyadh,186000
mercedes,c,2017,gray,gas,automatic,2,62000,riyadh,186000
lexus,es,2021,white,hybrid,cvt,2.5,35000,makkah,186000
gmc,yukon,2020,black,gas,automatic,5.3,19348,riyadh,186500
lexus,rx,2017,black,gas,automatic,3.5,59073,riyadh,186500
mercedes,c,2019,gray,gas,automatic,3,5000,riyadh,187000
gmc,sierra,2021,gray,gas,automatic,5.3,2000,eastern,187000
chevrolet,tahoe,2019,blue,gas,automatic,2.7,66000,riyadh,187000
lexus,rx,2017,black,gas,automatic,3.5,59000,riyadh,188000
lexus,lx,2014,brown,gas,automatic,5.7,160000,eastern,188000
mercedes,s,2015,black,gas,automatic,3,300000,riyadh,188000
chevrolet,tahoe,2021,gray,gas,automatic,5.3,18000,riyadh,188000
mercedes,cla,2021,gray,gas,automatic,1.3,2155,riyadh,188000
toyota,land cruiser,2019,white,gas,automatic,4,50000,riyadh,188500
mercedes,cla,2021,gray,gas,automatic,1.3,24569,riyadh,189000
mercedes,c,2020,black,gas,automatic,1.5,7759,riyadh,189000
gmc,sierra,2021,black,gas,automatic,5.3,2000,eastern,190000
lexus,lx,2014,gray,gas,automatic,5.7,150000,eastern,190000
lexus,es,2019,white,gas,automatic,2,47000,makkah,190000
lexus,lx,2014,yellow,gas,automatic,2.4,168000,aseer,190000
toyota,land cruiser,2019,white,gas,automatic,4.6,41000,riyadh,190000
mercedes,c,2020,white,gas,automatic,2,10000,makkah,190000
toyota,land cruiser,2020,white,gas,automatic,4,560,riyadh,190000
mercedes,e,2019,white,gas,automatic,4,80000,makkah,190000
mercedes,c,2019,white,gas,automatic,2.7,65000,riyadh,190000
gmc,yukon,2019,black,gas,automatic,2.7,60000,riyadh,190000
lexus,es,2021,white,gas,automatic,3.5,38000,riyadh,190000
toyota,land cruiser,2016,white,gas,automatic,5.7,100000,eastern,190000
lexus,es,2019,white,gas,automatic,2.5,16000,makkah,191000
toyota,land cruiser,2020,white,gas,automatic,4,560,riyadh,191500
lexus,lx,2015,gray,gas,automatic,5.7,97000,makkah,192000
mercedes,cla,2020,black,gas,automatic,1.5,23707,riyadh,192000
mercedes,cla,2020,white,gas,automatic,1.3,27155,riyadh,193000
mercedes,cla,2020,black,gas,automatic,1.3,17241,riyadh,193000
mercedes,cla,2020,white,gas,automatic,1.3,7759,riyadh,193000
toyota,land cruiser,2019,white,gas,automatic,4,30000,riyadh,194500
mercedes,c,2019,black,gas,automatic,2,14000,eastern,195000
mercedes,cla,2020,white,gas,automatic,2,10000,riyadh,195000
toyota,land cruiser,2018,white,gas,automatic,4.6,141197,riyadh,195000
lexus,es,2019,gray,hybrid,automatic,2.5,62000,madinah,195000
ford,f-150,2018,brown,gas,automatic,5,35000,riyadh,195000
lexus,lx,2015,yellow,gas,automatic,5.7,100000,makkah,195000
toyota,land cruiser,2019,white,gas,automatic,4,62000,riyadh,195000
chevrolet,tahoe,2019,white,gas,automatic,5.3,62000,makkah,195000
chevrolet,suburban,2019,white,gas,automatic,5.3,45000,riyadh,195000
nissan,patrol,2020,white,gas,automatic,4,81000,eastern,195000
mercedes,s,2015,white,gas,automatic,4,161000,eastern,195000
chevrolet,tahoe,2019,black,gas,automatic,2.7,60000,riyadh,195000
chevrolet,silverado,2020,white,gas,automatic,6.2,83634,riyadh,195000
mercedes,c,2017,white,gas,automatic,2.7,44000,riyadh,195000
chevrolet,suburban,2018,white,gas,automatic,1,54000,riyadh,195000
chevrolet,suburban,2018,black,gas,automatic,2.7,64000,riyadh,195000
mercedes,cla,2020,black,gas,automatic,1.3,30603,riyadh,195000
mercedes,e,2019,white,gas,automatic,1.8,60000,eastern,195000
mercedes,s,2015,white,gas,automatic,4,120000,eastern,195000
mercedes,s,2015,white,gas,automatic,4,120000,eastern,195000
lexus,is,2020,gray,gas,automatic,3,10000,eastern,197000
mercedes,e,2018,black,gas,automatic,2,91000,eastern,197000
mercedes,s,2015,gray,gas,automatic,4,188000,eastern,198000
mercedes,cla,2021,gray,gas,automatic,1.5,13362,riyadh,198000
mercedes,s,2015,black,gas,automatic,3,109000,riyadh,199000
mercedes,cla,2020,black,gas,automatic,1.5,29741,riyadh,199000
mercedes,cla,2020,gray,gas,automatic,1.3,5603,riyadh,199000
mercedes,cla,2020,gray,gas,automatic,1.3,11207,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.5,11638,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.3,9914,riyadh,199000
mercedes,c,2020,black,gas,automatic,1.5,10345,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.3,11638,riyadh,199000
mercedes,cla,2020,black,gas,automatic,1.5,7328,riyadh,199000
mercedes,a,2021,brown,gas,automatic,1.5,8190,riyadh,199000
mercedes,cla,2021,black,gas,automatic,1.5,6897,riyadh,199000
mercedes,cla,2021,gray,gas,automatic,1.5,11638,riyadh,199700
lexus,lx,2013,white,gas,automatic,5.7,98000,eastern,200000
toyota,land cruiser,2020,white,gas,automatic,4,10000,jizan,200000
lexus,ls,2016,white,gas,automatic,4.6,90000,makkah,200000
toyota,land cruiser,2016,black,gas,automatic,5.7,122000,eastern,200000
toyota,land cruiser,2019,white,gas,automatic,4.6,71000,riyadh,200000
lexus,lx,2015,white,gas,automatic,5.7,248,aseer,200000
mercedes,s,2015,white,gas,automatic,2.8,180000,makkah,200000
lexus,ls,2015,white,gas,automatic,4.6,51000,riyadh,200000
mercedes,c,2018,gray,gas,automatic,2.1,10000,makkah,200000
toyota,land cruiser,2016,white,gas,automatic,4.6,57000,riyadh,200000
mercedes,s,2017,white,gas,automatic,4.9,103000,riyadh,200000
lexus,rx,2018,blue,hybrid,automatic,3.5,52000,makkah,200000
mercedes,s,2015,white,gas,automatic,3.6,89000,makkah,200000
mercedes,cla,2021,black,gas,automatic,1.5,11000,riyadh,201000
ford,muang,2022,blue,gas,automatic,2.3,200,makkah,202000
mercedes,s,2017,white,gas,automatic,3,150000,riyadh,202000
lexus,rx,2019,white,gas,automatic,3.5,56000,makkah,203000
toyota,land cruiser,2019,white,gas,automatic,4,106665,makkah,205000
toyota,land cruiser,2016,white,gas,automatic,5.7,120000,riyadh,205000
mercedes,e,2017,black,gas,automatic,2,87000,eastern,205000
lexus,ls,2017,white,gas,automatic,4.6,67900,riyadh,205000
chevrolet,tahoe,2019,blue,gas,automatic,2.7,68000,riyadh,205000
mercedes,c,2020,black,gas,automatic,1.5,16012,riyadh,205000
chevrolet,suburban,2021,brown,gas,automatic,5.3,20000,eastern,205000
mercedes,c,2021,black,gas,automatic,1.5,14224,riyadh,205000
mercedes,cla,2020,black,gas,automatic,1.5,22414,riyadh,205000
mercedes,e,2018,black,gas,automatic,2,86000,eastern,205000
mercedes,c,2020,blue,gas,automatic,2,53000,makkah,205000
mercedes,cla,2020,black,gas,automatic,1.3,13362,riyadh,206000
toyota,land cruiser,2018,white,gas,automatic,4.6,124226,riyadh,206500
lexus,es,2019,other,gas,automatic,3.5,26000,makkah,207000
lexus,lx,2014,white,gas,automatic,5.7,88000,qassim,207000
ford,expedition,2021,other,gas,automatic,1.6,2500,aseer,207000
mercedes,gla,2021,black,gas,automatic,1.5,10776,riyadh,208000
mercedes,cla,2021,black,gas,automatic,1.5,21121,riyadh,208000
mercedes,gla,2021,black,gas,automatic,1.5,13362,riyadh,209700
mercedes,e,2017,gray,gas,automatic,2,20600,eastern,210000
mercedes,e,2017,white,gas,automatic,2,98000,eastern,210000
mercedes,s,2015,blue,gas,automatic,3,46000,eastern,210000
mercedes,c,2017,gray,gas,automatic,3,210000,riyadh,210000
mercedes,c,2019,gray,gas,automatic,2,40000,eastern,210000
toyota,land cruiser,2020,white,gas,automatic,4,35000,riyadh,210000
mercedes,s,2016,white,gas,automatic,3,60000,eastern,210000
toyota,land cruiser,2017,white,gas,automatic,5.7,100000,riyadh,210000
nissan,patrol,2020,gray,gas,automatic,4,89000,riyadh,210000
nissan,patrol,2020,gray,gas,automatic,1.4,89000,riyadh,210000
lexus,es,2020,white,gas,automatic,3.5,33000,riyadh,210000
lexus,rx,2019,white,gas,automatic,3.5,47000,makkah,210000
mercedes,s,2014,blue,gas,automatic,4,51000,eastern,210000
mercedes,c,2020,black,gas,automatic,1.5,10345,riyadh,210000
mercedes,s,2015,white,gas,automatic,3.6,161000,eastern,210000
mercedes,gla,2020,black,gas,automatic,1.3,4310,riyadh,210000
mercedes,gla,2020,black,gas,automatic,1.3,19828,riyadh,210000
mercedes,gla,2021,black,gas,automatic,1.5,24569,riyadh,210000
mercedes,cla,2020,black,gas,automatic,1.5,21983,riyadh,210000
mercedes,cla,2021,black,gas,automatic,1.5,13362,riyadh,210000
mercedes,c,2020,black,gas,automatic,1.5,27586,riyadh,210000
mercedes,cla,2021,black,gas,automatic,1.3,20690,riyadh,210000
mercedes,cla,2020,gray,gas,automatic,1.3,12500,riyadh,210000
mercedes,cla,2021,gray,gas,automatic,1.3,13362,riyadh,211000
mercedes,gla,2021,brown,gas,automatic,1.5,12500,riyadh,211000
lexus,lx,2015,white,gas,automatic,5.7,108478,riyadh,211500
lexus,lx,2015,white,gas,automatic,5.7,105000,makkah,213000
mercedes,gla,2020,black,gas,automatic,1.3,29741,riyadh,213000
mercedes,cla,2022,gray,gas,automatic,1.5,11638,riyadh,213000
mercedes,gla,2020,black,gas,automatic,1.5,20690,riyadh,213000
mercedes,gla,2020,black,gas,automatic,1.5,29310,riyadh,214000
mercedes,cla,2022,black,gas,automatic,1.5,24569,riyadh,214000
mercedes,c,2020,gray,gas,automatic,1.5,29310,riyadh,214000
mercedes,s,2014,blue,gas,automatic,5,124000,eastern,215000
mercedes,s,2015,other,gas,automatic,4,157000,makkah,215000
toyota,land cruiser,2020,white,gas,automatic,4.6,19400,eastern,215000
mercedes,c,2020,white,gas,automatic,1.5,24998,riyadh,215000
mercedes,c,2020,black,gas,automatic,1.5,27586,riyadh,215000
toyota,land cruiser,2018,black,gas,automatic,5.7,50000,riyadh,215000
mercedes,s,2015,gray,gas,automatic,4,108000,eastern,215000
mercedes,e,2019,black,gas,automatic,2,38000,riyadh,216000
mercedes,cla,2021,black,gas,automatic,1.5,12931,riyadh,216000
toyota,land cruiser,2021,black,gas,automatic,4,5352,riyadh,216500
mercedes,cla,2020,white,gas,automatic,2,14000,riyadh,217000
mercedes,cla,2021,gray,gas,automatic,1.5,7759,riyadh,217000
mercedes,cla,2022,gray,gas,automatic,1.5,20690,riyadh,217000
mercedes,c,2022,white,gas,automatic,1.3,23707,riyadh,217000
mercedes,c,2022,gray,gas,automatic,1.5,23707,riyadh,218000
mercedes,c,2022,black,gas,automatic,1.5,28000,riyadh,218000
mercedes,gla,2021,gray,gas,automatic,1.5,15086,riyadh,218000
mercedes,c,2022,black,gas,automatic,1.5,27155,riyadh,218000
mercedes,gla,2020,gray,gas,automatic,1.5,15948,riyadh,218000
lexus,es,2021,brown,gas,automatic,3.5,15000,eastern,218000
mercedes,cla,2021,gray,gas,automatic,1.5,8012,riyadh,219000
mercedes,gle,2018,brown,gas,automatic,3,97000,eastern,219000
mercedes,glc,2020,gray,gas,automatic,1.5,14224,riyadh,219000
mercedes,c,2022,black,gas,automatic,1.5,28879,riyadh,219000
mercedes,cla,2021,black,gas,automatic,1.5,13362,riyadh,219000
mercedes,c,2022,black,gas,automatic,1.5,29741,riyadh,219000
mercedes,c,2022,gray,gas,automatic,1.5,3879,riyadh,219000
mercedes,c,2022,black,gas,automatic,1.5,4741,riyadh,219000
mercedes,c,2022,gray,gas,automatic,1.5,27155,riyadh,219000
toyota,land cruiser,2019,white,gas,automatic,5.7,101000,eastern,220000
mercedes,s,2015,white,gas,automatic,3,96500,eastern,220000
mercedes,s,2014,black,gas,automatic,3,90000,riyadh,220000
mercedes,s,2016,gray,gas,automatic,4,35000,riyadh,220000
lexus,lx,2014,yellow,gas,automatic,5.7,73000,riyadh,220000
toyota,land cruiser,2019,white,gas,automatic,4.6,177900,riyadh,220000
toyota,land cruiser,2018,black,gas,automatic,5.7,82000,riyadh,220000
mercedes,e,2018,white,gas,automatic,2.7,79000,riyadh,220000
mercedes,c,2022,black,gas,automatic,1.5,13793,riyadh,220000
mercedes,c,2022,black,gas,automatic,1.5,17241,riyadh,220000
lexus,lx,2015,white,gas,automatic,5.7,121000,eastern,220000
mercedes,gla,2020,black,gas,automatic,1.5,36638,riyadh,221000
mercedes,c,2022,black,gas,automatic,1.5,10776,riyadh,221000
mercedes,c,2022,gray,gas,automatic,1.5,10776,riyadh,222000
mercedes,glc,2019,gray,gas,automatic,2,56000,eastern,223000
mercedes,cla,2021,black,gas,automatic,1.5,13793,riyadh,223000
mercedes,gla,2020,black,gas,automatic,1.3,29310,riyadh,223000
mercedes,e,2021,gray,gas,automatic,1.5,25862,riyadh,224000
mercedes,c,2022,gray,gas,automatic,1.5,6466,riyadh,224000
mercedes,c,2022,black,gas,automatic,1.5,11638,riyadh,224000
mercedes,e,2021,black,gas,automatic,1.5,15086,riyadh,224000
mercedes,e,2021,gray,gas,automatic,1.5,25431,riyadh,224000
toyota,land cruiser,2016,white,gas,automatic,5.7,68534,riyadh,224500
nissan,patrol,2019,white,gas,automatic,4,43000,riyadh,225000
toyota,land cruiser,2021,white,gas,automatic,4,4000,riyadh,225000
nissan,patrol,2020,gray,gas,automatic,4,56000,eastern,225000
mercedes,glc,2020,white,gas,automatic,2,4000,eastern,225000
toyota,land cruiser,2017,white,gas,automatic,5.7,120000,makkah,225000
mercedes,s,2015,black,gas,automatic,1.6,90000,riyadh,225000
lexus,es,2020,white,gas,automatic,3.5,35000,riyadh,225000
mercedes,c,2020,blue,gas,automatic,1.5,13793,riyadh,225000
mercedes,glc,2019,black,gas,automatic,2,101000,eastern,225000
mercedes,glc,2020,black,gas,automatic,1.5,24569,riyadh,225000
mercedes,gle,2018,brown,gas,automatic,3,97000,eastern,225000
mercedes,e,2017,green,gas,automatic,2,31000,riyadh,226000
mercedes,e,2021,gray,gas,automatic,1.5,27586,riyadh,226000
mercedes,c,2022,black,gas,automatic,1.5,14224,riyadh,226000
toyota,land cruiser,2021,white,gas,automatic,4,4780,riyadh,226500
mercedes,e,2021,gray,gas,automatic,2,27586,riyadh,227000
mercedes,c,2022,black,gas,automatic,1.5,9914,riyadh,227000
lexus,rx,2021,gray,gas,automatic,5.3,87000,makkah,228000
mercedes,e,2021,gray,gas,automatic,1.5,30172,riyadh,228000
mercedes,e,2021,gray,gas,automatic,2,21552,riyadh,228000
mercedes,e,2021,gray,gas,automatic,1.5,24569,riyadh,228000
mercedes,c,2022,white,gas,automatic,1.5,12500,riyadh,228000
mercedes,e,2021,gray,gas,automatic,1.5,28448,riyadh,228000
mercedes,c,2022,black,gas,automatic,1.5,14655,riyadh,228000
chevrolet,tahoe,2021,brown,gas,automatic,5.3,700,eastern,229000
mercedes,e,2019,gray,gas,automatic,2,28000,eastern,230000
toyota,land cruiser,2019,white,diesel,automatic,4.5,82808,qassim,230000
lexus,es,2021,black,gas,automatic,3.5,25000,makkah,230000
lexus,es,2020,other,gas,automatic,3.5,29000,makkah,230000
ford,muang,2016,blue,gas,automatic,4.8,32000,eastern,230000
lexus,rx,2022,white,gas,automatic,3.5,2310,qassim,230000
ford,muang,2016,blue,gas,automatic,5.2,32000,eastern,230000
mercedes,glc,2018,black,gas,automatic,1.5,103000,eastern,230000
mercedes,s,2014,white,gas,automatic,4,57000,eastern,230000
mercedes,s,2016,white,gas,automatic,3.4,138793,eastern,230000
lexus,lx,2015,white,gas,automatic,5.7,165000,makkah,230000
mercedes,c,2022,gray,gas,automatic,1.5,19828,riyadh,230000
mercedes,e,2021,black,gas,automatic,1.5,25862,riyadh,231000
mercedes,c,2022,gray,gas,automatic,1.5,14655,riyadh,231000
mercedes,e,2021,black,gas,automatic,1.5,25431,riyadh,231000
mercedes,c,2022,gray,gas,automatic,1.5,21552,riyadh,231000
mercedes,c,2022,black,gas,automatic,1.5,10776,riyadh,231000
lexus,rx,2020,white,gas,automatic,3.5,36446,riyadh,231500
mercedes,c,2022,gray,gas,automatic,1.5,15948,riyadh,232000
toyota,land cruiser,2019,white,diesel,automatic,4.5,95000,makkah,233000
mercedes,e,2021,white,gas,automatic,2,9483,riyadh,233000
mercedes,cla,2020,white,gas,automatic,2,20000,riyadh,235000
mercedes,s,2016,white,gas,automatic,3,67000,riyadh,235000
lexus,es,2021,gray,gas,automatic,3.5,500,makkah,235000
nissan,patrol,2020,gray,gas,automatic,4,26000,riyadh,235000
mercedes,c,2020,white,gas,automatic,3,33000,makkah,235000
lexus,ls,2016,gray,gas,automatic,4.7,19000,eastern,235000
mercedes,s,2015,white,gas,automatic,4.5,61782,makkah,235000
mercedes,c,2022,black,gas,automatic,1.5,10345,riyadh,235000
mercedes,e,2020,brown,gas,automatic,1.5,4741,riyadh,235000
mercedes,c,2022,black,gas,automatic,1.5,6897,riyadh,235000
toyota,land cruiser,2019,white,gas,automatic,3.2,43000,riyadh,236000
mercedes,e,2020,black,gas,automatic,2,3879,riyadh,236000
mercedes,s,2016,white,gas,automatic,4.7,95061,riyadh,236500
mercedes,cla,2020,black,gas,automatic,1.5,16009,riyadh,237000
mercedes,c,2022,black,gas,automatic,1.5,4741,riyadh,237000
lexus,lx,2015,white,gas,automatic,5.7,94000,riyadh,238000
nissan,patrol,2020,gray,gas,automatic,4,29000,makkah,238000
mercedes,c,2022,black,diesel,automatic,1.5,4310,riyadh,238000
mercedes,cla,2021,gray,gas,automatic,1.5,11638,riyadh,239000
lexus,rx,2019,white,gas,automatic,3.5,24000,eastern,239000
mercedes,c,2022,gray,gas,automatic,1.5,14224,riyadh,239000
mercedes,gla,2021,red,gas,automatic,2,8000,eastern,239000
mercedes,c,2022,gray,gas,automatic,1.5,14224,riyadh,239700
toyota,land cruiser,2019,white,gas,automatic,4.6,60000,riyadh,240000
mercedes,g,2015,white,gas,automatic,8.8,213000,riyadh,240000
mercedes,s,2015,white,gas,automatic,1.8,113,makkah,240000
mercedes,s,2016,blue,gas,automatic,3,56000,eastern,240000
mercedes,s,2016,white,gas,automatic,3.5,70977,makkah,240000
toyota,land cruiser,2018,black,gas,automatic,5.7,42000,riyadh,241000
nissan,patrol,2020,white,gas,automatic,4,42835,riyadh,241500
nissan,patrol,2021,blue,gas,automatic,4,43800,eastern,242000
toyota,land cruiser,2018,white,gas,automatic,5.7,125000,makkah,245000
toyota,land cruiser,2018,white,gas,automatic,5.7,142000,makkah,245000
mercedes,e,2018,white,gas,automatic,3,86000,eastern,245000
mercedes,g,2014,white,gas,automatic,5.5,125000,riyadh,245000
mercedes,s,2017,white,gas,automatic,3,26000,riyadh,245000
toyota,land cruiser,2017,white,gas,automatic,5.7,50000,eastern,245000
mercedes,e,2020,gray,gas,automatic,2,18534,riyadh,245000
mercedes,s,2016,white,gas,automatic,3.5,96264,makkah,245000
mercedes,e,2021,white,gas,automatic,1.5,19828,riyadh,245000
lexus,lx,2016,white,gas,automatic,5.7,336000,riyadh,245500
mercedes,c,2022,black,gas,automatic,1.5,9914,riyadh,247000
mercedes,c,2022,gray,gas,automatic,1.5,14224,riyadh,247000
toyota,land cruiser,2019,white,gas,automatic,4.6,38000,makkah,248000
toyota,land cruiser,2019,white,gas,automatic,4.6,52000,makkah,248000
toyota,land cruiser,2020,white,gas,automatic,4.6,59000,makkah,248000
mercedes,glc,2020,gray,gas,automatic,1.5,431,riyadh,248000
mercedes,e,2021,gray,gas,automatic,1.5,12000,riyadh,248000
toyota,land cruiser,2020,white,gas,automatic,4.6,83000,riyadh,248000
mercedes,c,2022,blue,gas,automatic,1.5,5000,riyadh,249000
mercedes,e,2021,gray,gas,automatic,1.5,22845,riyadh,249000
mercedes,c,2022,blue,gas,automatic,1.5,5603,riyadh,249000
mercedes,e,2021,blue,diesel,automatic,1.5,9483,riyadh,249000
toyota,land cruiser,2020,white,gas,automatic,5.7,124000,makkah,250000
lexus,gs,2018,white,gas,automatic,5,95000,riyadh,250000
toyota,land cruiser,2019,white,diesel,automatic,4.6,110000,qassim,250000
mercedes,s,2014,black,gas,automatic,3,49000,riyadh,250000
mercedes,s,2015,white,gas,automatic,4,129000,eastern,250000
chevrolet,tahoe,2021,blue,gas,automatic,5.3,58000,eastern,250000
chevrolet,tahoe,2021,black,gas,automatic,5.3,33000,eastern,250000
toyota,land cruiser,2016,white,gas,automatic,5.7,1918,makkah,251500
toyota,land cruiser,2019,white,gas,automatic,4.6,63000,eastern,252000
mercedes,glc,2020,gray,gas,automatic,1.5,5603,riyadh,252000
mercedes,glc,2019,gray,gas,automatic,2,14655,riyadh,252000
toyota,land cruiser,2016,white,gas,automatic,5.7,1900,makkah,255000
mercedes,s,2015,blue,gas,automatic,5,99000,eastern,255000
toyota,land cruiser,2019,white,gas,automatic,4.6,53000,eastern,255000
toyota,land cruiser,2019,white,gas,automatic,4.6,38000,eastern,255000
toyota,land cruiser,2020,black,gas,automatic,4.6,70000,makkah,255000
mercedes,e,2021,black,gas,automatic,1.5,23707,riyadh,256000
toyota,land cruiser,2020,white,gas,automatic,4.6,46800,eastern,257000
nissan,patrol,2021,black,gas,automatic,4,4900,riyadh,258000
mercedes,e,2021,white,gas,automatic,2,4000,riyadh,259000
toyota,land cruiser,2020,white,diesel,automatic,4.5,10000,riyadh,259000
mercedes,c,2022,gray,gas,automatic,1.5,14224,riyadh,259000
mercedes,s,2015,gray,gas,automatic,3,53000,riyadh,260000
mercedes,s,2014,gray,gas,automatic,4,29000,eastern,260000
toyota,land cruiser,2018,white,gas,automatic,5.7,126000,makkah,260000
toyota,land cruiser,2019,white,gas,automatic,4.6,101000,makkah,260000
mercedes,s,2017,blue,gas,automatic,3,53000,riyadh,260000
toyota,land cruiser,2021,white,gas,automatic,4.6,3000,al-jouf,260000
mercedes,s,2014,green,gas,automatic,4,138000,eastern,260000
mercedes,s,2016,black,gas,automatic,2.7,77000,riyadh,260000
mercedes,gle,2017,white,gas,automatic,1,154000,riyadh,260000
lexus,rx,2022,blue,gas,automatic,3.5,15230,makkah,260000
toyota,land cruiser,2021,white,diesel,automatic,4.5,15000,eastern,262000
mercedes,c,2022,white,gas,automatic,1.5,18103,riyadh,263000
mercedes,c,2022,white,gas,automatic,1.5,9914,riyadh,263000
mercedes,glc,2020,black,gas,automatic,2,15391,riyadh,265000
toyota,land cruiser,2021,white,diesel,automatic,4.5,20000,riyadh,265000
toyota,land cruiser,2020,white,gas,automatic,4.6,43000,riyadh,265000
mercedes,e,2020,white,gas,automatic,2,16000,eastern,265000
nissan,patrol,2021,gray,gas,automatic,4,1800,riyadh,265000
lexus,ls,2018,gray,gas,automatic,4.6,23000,eastern,265000
toyota,land cruiser,2020,gray,gas,automatic,4.6,19800,eastern,265000
toyota,land cruiser,2019,white,gas,automatic,5.7,12400,riyadh,265000
toyota,land cruiser,2021,white,gas,automatic,4.6,87000,makkah,265000
toyota,land cruiser,2020,white,gas,automatic,4.6,61000,eastern,265000
lexus,lx,2016,white,gas,automatic,5.7,275000,riyadh,265000
mercedes,glc,2020,white,gas,automatic,2,18966,riyadh,266000
toyota,land cruiser,2019,white,gas,automatic,4.6,6000,eastern,267000
mercedes,c,2020,white,gas,automatic,2,24000,riyadh,267000
mercedes,e,2021,black,gas,automatic,1.5,13362,riyadh,268000
mercedes,e,2021,gray,gas,automatic,1.5,10345,riyadh,269000
mercedes,c,2022,black,gas,automatic,1.6,10000,riyadh,269000
toyota,land cruiser,2018,black,gas,automatic,5.7,61312,riyadh,270000
mercedes,c,2017,gray,gas,automatic,4,80000,eastern,270000
mercedes,g,2015,black,gas,automatic,4,188000,eastern,270000
mercedes,s,2016,white,gas,automatic,3,14000,eastern,270000
nissan,patrol,2022,blue,gas,automatic,4,9000,riyadh,270000
chevrolet,tahoe,2021,black,gas,automatic,5.3,29000,eastern,270000
mercedes,e,2021,black,gas,automatic,1.5,19828,riyadh,270000
ford,f-150,2020,black,gas,automatic,4,51000,eastern,270000
mercedes,e,2021,black,gas,automatic,1.5,15517,riyadh,271000
mercedes,gle,2018,black,gas,automatic,3.5,21000,makkah,272000
mercedes,e,2021,gray,gas,automatic,1.5,27586,riyadh,273000
toyota,land cruiser,2020,white,gas,automatic,4.6,21000,jizan,275000
toyota,land cruiser,2018,white,gas,automatic,5.7,59000,riyadh,275000
lexus,is,2018,other,gas,automatic,3.5,54000,makkah,275000
mercedes,e,2017,black,gas,automatic,3.5,21000,eastern,275000
mercedes,glc,2020,white,gas,automatic,2,7000,riyadh,275000
mercedes,glc,2019,gray,gas,automatic,2,15517,riyadh,275000
mercedes,e,2021,white,gas,automatic,2,4310,riyadh,275000
mercedes,e,2021,white,gas,automatic,2,13793,riyadh,275000
mercedes,e,2021,black,gas,automatic,1.5,7759,riyadh,276000
mercedes,e,2021,red,gas,automatic,2,11207,riyadh,278000
mercedes,e,2021,black,gas,automatic,2,13793,riyadh,278000
mercedes,c,2022,black,gas,automatic,1.5,1293,riyadh,279000
mercedes,e,2021,black,gas,automatic,1.5,10345,riyadh,282000
mercedes,glc,2021,gray,gas,automatic,2,12069,riyadh,282000
mercedes,glc,2020,black,gas,automatic,2,12069,riyadh,284000
mercedes,e,2020,gray,gas,automatic,2,10000,makkah,285000
toyota,land cruiser,2020,black,gas,automatic,4.6,18000,riyadh,285000
mercedes,gle,2017,white,gas,automatic,4,161220,riyadh,285000
mercedes,e,2021,gray,gas,automatic,1.5,10776,riyadh,285000
mercedes,c,2022,red,gas,automatic,2,11000,riyadh,285000
mercedes,e,2021,white,gas,automatic,2,19828,riyadh,285000
toyota,land cruiser,2021,white,gas,automatic,4.6,3549,riyadh,286500
mercedes,e,2021,black,gas,automatic,1.5,20259,riyadh,287000
mercedes,glc,2020,black,gas,automatic,2.8,13000,makkah,289000
toyota,land cruiser,2020,white,gas,automatic,5.7,14598,riyadh,289500
chevrolet,suburban,2016,yellow,gas,automatic,6.2,156000,eastern,290000
lexus,lx,2017,blue,gas,automatic,5.7,161000,eastern,290000
mercedes,s,2016,black,gas,automatic,3,70000,eastern,290000
toyota,land cruiser,2021,white,gas,automatic,4.6,6711,riyadh,290000
mercedes,e,2021,black,gas,automatic,2,7000,riyadh,290000
toyota,land cruiser,2021,white,gas,automatic,4.6,10000,eastern,290000
lexus,ls,2018,gray,gas,automatic,3.5,32000,riyadh,290000
mercedes,s,2017,white,gas,automatic,3,53000,makkah,290000
toyota,land cruiser,2021,white,gas,automatic,4.6,29000,riyadh,290000
ford,f-150,2019,blue,gas,automatic,3.5,13339,riyadh,291500
toyota,land cruiser,2021,white,gas,automatic,4.6,8000,eastern,295000
mercedes,e,2021,black,gas,automatic,1.5,6897,riyadh,295000
mercedes,e,2021,black,gas,automatic,1.5,6466,riyadh,295000
mercedes,e,2021,black,gas,automatic,1.5,6466,riyadh,295000
mercedes,gla,2022,gray,gas,automatic,2,4000,eastern,295000
